stationcode,timepoint,longitude,latitude,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant,positionname,area
1319A,2024-11-06T1300,113.56746,34.81334,66,74,0.8,20,9,98,28,89,细颗粒物(PM2.5),供水公司,郑州市
1320A,2024-11-06T1300,113.7329,34.7178,72,82,0.5,21,8,91,33,97,细颗粒物(PM2.5),经开区管委,郑州市
1321A,2024-11-06T1300,113.73961,34.77172,64,75,0.4,26,—,86,29,—,—,四十七中,郑州市
1322A,2024-11-06T1300,113.60532,34.74838,54,83,0.5,22,7,95,32,74,细颗粒物(PM2.5),市监测站,郑州市
1323A,2024-11-06T1300,113.64164,34.7525,65,98,0.5,25,8,96,37,88,细颗粒物(PM2.5),河医大,郑州市
1324A,2024-11-06T1300,113.51488,34.91089,—,—,—,—,—,—,—,—,—,岗李水库,郑州市
3471A,2024-11-06T1300,113.616563,34.86783,73,110,0.5,24,10,89,25,98,细颗粒物(PM2.5),惠济区政府,郑州市
3590A,2024-11-06T1300,113.8374,34.5589,59,66,0.4,24,10,108,45,80,细颗粒物(PM2.5),北区建设指挥部,郑州市
3591A,2024-11-06T1300,113.30952,34.803229,89,145,0.6,49,15,56,19,118,细颗粒物(PM2.5),上街区政府,郑州市
1379A,2024-11-06T1300,113.3769,22.5211,39,67,0.5,21,8,178,110,73,臭氧1小时,华柏园,中山市
1380A,2024-11-06T1300,113.3881,22.5497,36,69,0.6,21,8,186,114,83,臭氧1小时,张溪,中山市
1381A,2024-11-06T1300,113.4075,22.5111,48,79,0.6,21,7,185,111,82,臭氧1小时,紫马岭,中山市
1382A,2024-11-06T1300,113.4411,22.4853,40,54,0.7,16,6,149,107,57,细颗粒物(PM2.5),长江旅游区,中山市
3454A,2024-11-06T1300,113.3528,22.478,36,61,0.6,—,6,179,105,—,—,中山南区,中山市
2680A,2024-11-06T1300,105.0025,37.4635,—,—,—,—,—,—,—,—,—,沙坡头消防站,中卫市
2682A,2024-11-06T1300,105.1971,37.5002,58,94,0.5,32,10,51,18,79,细颗粒物(PM2.5),环保局站,中卫市
3650A,2024-11-06T1300,105.1698,37.5162,70,120,0.7,37,11,52,24,94,细颗粒物(PM2.5),沙坡头区政府站,中卫市
1414A,2024-11-06T1300,106.3787,29.8279,21,—,0.3,14,—,60,76,—,—,缙云山,重庆市
1416A,2024-11-06T1300,106.4213,29.8253,25,42,0.7,24,7,46,19,42,—,天生,重庆市
1417A,2024-11-06T1300,106.6263,29.7228,22,30,0.8,31,6,38,34,32,—,两路,重庆市
1418A,2024-11-06T1300,106.2953,29.5983,24,37,0.6,36,6,34,19,37,—,虎溪,重庆市
1419A,2024-11-06T1300,106.5777,29.5102,30,40,0.6,36,10,27,37,43,—,南坪,重庆市
1420A,2024-11-06T1300,106.6556,29.6277,21,32,0.7,38,7,16,18,32,—,唐家沱,重庆市
1421A,2024-11-06T1300,106.6349,29.4906,26,51,0.8,36,—,22,20,—,—,茶园,重庆市
1422A,2024-11-06T1300,106.3754,29.4572,31,34,1.0,28,8,33,21,45,—,白市驿,重庆市
1425A,2024-11-06T1300,106.6205,29.7166,20,30,0.7,28,7,47,43,30,—,空港,重庆市
1426A,2024-11-06T1300,106.4782,29.4875,31,50,0.9,51,7,23,24,50,—,新山村,重庆市
1427A,2024-11-06T1300,106.5616,29.6453,30,35,0.8,45,8,17,21,43,—,礼嘉,重庆市
1428A,2024-11-06T1300,106.4522,29.7091,18,26,0.5,31,4,37,17,26,—,蔡家,重庆市
1429A,2024-11-06T1300,106.5093,29.3917,21,39,0.8,32,13,27,22,39,—,鱼新街,重庆市
3014A,2024-11-06T1300,106.4958,29.5346,25,37,1.0,36,8,26,30,37,—,歇台子,重庆市
3015A,2024-11-06T1300,106.4037,29.5728,24,36,0.9,39,7,35,41,36,—,龙井湾,重庆市
3016A,2024-11-06T1300,106.5507,29.4153,21,32,0.9,—,13,24,23,—,—,龙洲湾,重庆市
3133A,2024-11-06T1300,106.5468,29.5654,20,38,0.8,42,7,31,34,38,—,上清寺,重庆市
3346A,2024-11-06T1300,108.3872,31.1628,24,—,0.5,7,—,60,20,—,—,安康,重庆市
3347A,2024-11-06T1300,105.9017,29.3569,32,55,0.8,28,3,36,34,53,颗粒物(PM10),北山路,重庆市
3348A,2024-11-06T1300,105.839,30.1946,—,—,0.7,15,—,31,32,—,—,春阳街,重庆市
3349A,2024-11-06T1300,107.7983,30.6758,25,37,0.5,8,6,78,41,37,—,人民东路,重庆市
3350A,2024-11-06T1300,106.6479,29.0244,40,55,0.8,25,10,18,7,57,细颗粒物(PM2.5),滩子口,重庆市
3351A,2024-11-06T1300,105.7167,29.7076,31,41,0.7,21,7,40,31,45,—,棠香,重庆市
3352A,2024-11-06T1300,107.0732,29.8617,31,43,0.4,13,6,30,16,45,—,桃源西路,重庆市
3353A,2024-11-06T1300,107.3535,29.7287,34,—,0.7,22,6,40,17,49,—,迎宾大道,重庆市
3354A,2024-11-06T1300,108.815,29.5081,29,39,0.5,7,8,96,46,42,—,舟白,重庆市
3355A,2024-11-06T1300,108.3679,30.8426,28,30,0.5,23,6,46,14,40,—,周家坝,重庆市
3356A,2024-11-06T1300,108.4319,30.7555,25,26,0.5,16,9,61,37,36,—,百安坝,重庆市
3482A,2024-11-06T1300,107.7541,29.3277,16,34,0.6,17,6,69,21,34,—,芙蓉中路,重庆市
3483A,2024-11-06T1300,108.7661,29.5368,32,35,0.5,9,5,113,40,46,—,西山,重庆市
3484A,2024-11-06T1300,106.2628,29.32,27,39,0.9,36,18,31,16,39,—,行政中心,重庆市
3485A,2024-11-06T1300,107.0944,29.1608,42,—,0.9,46,7,36,22,—,—,高寺路,重庆市
3599A,2024-11-06T1300,106.2649,29.9851,26,36,0.6,16,19,46,24,38,—,书院路,重庆市
3600A,2024-11-06T1300,106.2339,29.5559,16,41,0.6,31,9,40,50,41,—,虎峰,重庆市
3601A,2024-11-06T1300,106.0499,29.8342,38,57,0.8,34,8,20,16,54,"颗粒物(PM10),细颗粒物(PM2.5)",龙门街,重庆市
3610A,2024-11-06T1300,105.5933,29.4105,49,80,1.0,26,8,21,15,68,细颗粒物(PM2.5),昌元,重庆市
1258A,2024-11-06T1300,122.122,30.0203,7,12,0.2,5,8,84,79,27,—,定海檀枫,舟山市
1260A,2024-11-06T1300,122.19,29.9944,3,13,0.3,7,9,89,83,28,—,临城新区,舟山市
4033A,2024-11-06T1300,122.3123,29.9619,3,14,0.2,9,9,74,85,24,—,普陀东港中学,舟山市
2067A,2024-11-06T1300,114.6613,33.6128,52,72,0.7,19,10,102,56,72,细颗粒物(PM2.5),市环境监测站,周口市
2068A,2024-11-06T1300,114.6758,33.6347,49,68,0.5,21,6,99,54,68,细颗粒物(PM2.5),周口师范,周口市
2069A,2024-11-06T1300,114.6546,33.5979,56,89,0.3,—,10,97,52,—,—,市运管处,周口市
2070A,2024-11-06T1300,114.6369,33.6406,52,83,0.5,24,10,103,61,72,细颗粒物(PM2.5),川汇区环保局,周口市
1515A,2024-11-06T1300,113.135,27.8244,20,34,0.5,16,7,135,82,43,—,天台山庄,株洲市
1518A,2024-11-06T1300,113.095,27.8867,23,39,0.7,11,9,136,89,43,—,株冶医院,株洲市
1519A,2024-11-06T1300,113.167,27.8667,22,36,0.3,12,6,128,68,40,—,市四中,株洲市
1520A,2024-11-06T1300,113.143,27.8381,22,33,0.5,11,8,132,77,42,—,火车站,株洲市
1524A,2024-11-06T1300,113.13,27.8528,24,38,0.6,11,8,134,83,42,—,市监测站,株洲市
1559A,2024-11-06T1300,113.251,27.8336,—,—,—,—,—,—,—,—,—,大京风景区,株洲市
2031A,2024-11-06T1300,113.1817,27.9958,28,41,0.6,11,6,136,87,43,—,云田中学,株洲市
1367A,2024-11-06T1300,113.5814,22.2618,39,58,0.7,19,7,183,123,79,臭氧1小时,吉大,珠海市
1368A,2024-11-06T1300,113.4881,22.2335,43,62,0.6,17,7,157,101,60,细颗粒物(PM2.5),前山,珠海市
1369A,2024-11-06T1300,113.628,22.4251,48,57,0.6,20,6,185,123,82,臭氧1小时,唐家,珠海市
1370A,2024-11-06T1300,113.299,22.2281,38,52,0.6,22,7,168,106,60,臭氧1小时,斗门,珠海市
3308A,2024-11-06T1300,113.3494,22.0569,32,67,0.7,13,8,158,104,59,颗粒物(PM10),金湾,珠海市
3448A,2024-11-06T1300,113.5433,22.1163,46,63,0.7,22,4,165,114,64,细颗粒物(PM2.5),横琴,珠海市
2420A,2024-11-06T1300,114.0189,32.9656,47,81,0.5,22,7,109,49,66,颗粒物(PM10),市一纸厂,驻马店市
2421A,2024-11-06T1300,114.0114,33.015,55,93,0.6,17,9,112,54,75,细颗粒物(PM2.5),市彩印厂,驻马店市
2422A,2024-11-06T1300,113.9976,32.9771,51,73,0.5,24,8,110,51,70,细颗粒物(PM2.5),天方二分厂,驻马店市
3339A,2024-11-06T1300,114.0012,33.0412,56,91,0.4,20,10,114,46,77,细颗粒物(PM2.5),小管楼,驻马店市
2561A,2024-11-06T1300,104.6617,30.1372,14,22,0.8,14,6,52,54,22,—,莲花山,资阳市
2562A,2024-11-06T1300,104.6356,30.1506,34,37,0.6,15,7,45,39,49,—,资阳中学,资阳市
2563A,2024-11-06T1300,104.6295,30.1383,26,51,0.6,19,6,47,40,51,颗粒物(PM10),四三一厂,资阳市
2564A,2024-11-06T1300,104.6463,30.1146,33,48,0.5,17,7,51,38,48,—,师范校,资阳市
2565A,2024-11-06T1300,104.6296,30.1256,39,50,0.7,19,5,43,38,55,细颗粒物(PM2.5),区法院,资阳市
1631A,2024-11-06T1300,118.0414,36.8103,22,31,2.4,22,14,78,30,32,—,人民公园,淄博市
1633A,2024-11-06T1300,117.8525,36.4847,3,7,0.6,22,10,94,48,30,—,双山,淄博市
1634A,2024-11-06T1300,117.9592,36.6331,9,24,0.6,26,17,76,37,24,—,气象站,淄博市
1635A,2024-11-06T1300,118.3092,36.8194,3,24,0.4,19,17,91,40,29,—,莆田园,淄博市
3363A,2024-11-06T1300,117.9883,36.8372,14,31,1.3,27,15,70,25,31,—,新区,淄博市
3644A,2024-11-06T1300,117.8661,36.805,14,30,0.4,39,17,70,30,30,—,三金集团,淄博市
3645A,2024-11-06T1300,118.0253,36.8406,14,28,0.5,18,12,64,24,28,—,东风化工厂,淄博市
3027A,2024-11-06T1300,104.72,29.3427,45,—,0.2,9,2,66,18,63,细颗粒物(PM2.5),青杠林路,自贡市
3028A,2024-11-06T1300,104.776,29.3627,44,57,0.3,14,6,69,23,62,细颗粒物(PM2.5),檀木林体育馆,自贡市
3360A,2024-11-06T1300,104.7894,29.3194,34,58,0.3,15,5,55,19,54,颗粒物(PM10),南湖救助站,自贡市
3638A,2024-11-06T1300,104.7636,29.3338,42,53,0.4,20,7,54,18,59,细颗粒物(PM2.5),轻化工大学,自贡市
1911A,2024-11-06T1300,106.9222,27.6869,39,53,0.5,9,5,130,69,55,细颗粒物(PM2.5),丁字口,遵义市
1912A,2024-11-06T1300,106.9242,27.7019,37,51,0.6,9,4,120,72,53,细颗粒物(PM2.5),凤凰山,遵义市
1913A,2024-11-06T1300,106.8906,27.6486,46,77,0.5,8,3,123,54,64,"颗粒物(PM10),细颗粒物(PM2.5)",忠庄,遵义市
1914A,2024-11-06T1300,106.9231,27.6506,38,56,0.3,7,2,133,61,54,细颗粒物(PM2.5),舟水桥,遵义市
1915A,2024-11-06T1300,106.9178,27.72,34,48,0.6,9,5,120,60,49,—,干田坝,遵义市
3536A,2024-11-06T1300,106.8547,27.5919,44,62,0.4,9,5,128,62,62,细颗粒物(PM2.5),第十二小学,遵义市
