area,positionname,stationcode,timepoint,longitude,latitude,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
怒江傈僳族自治州,泸水一中,2619A,2024-11-06T1400,98.8546,25.8417,16,18,0.5,14,7,17,10,23,—
攀枝花市,弄弄坪,1888A,2024-11-06T1400,101.6891,26.571,46,54,1.1,23,12,60,25,64,细颗粒物(PM2.5)
攀枝花市,河门口,1889A,2024-11-06T1400,101.5769,26.5928,37,52,1.5,18,17,74,30,53,细颗粒物(PM2.5)
攀枝花市,炳草岗,1890A,2024-11-06T1400,101.7169,26.585,35,52,1.0,20,12,66,25,51,颗粒物(PM10)
攀枝花市,仁和,1891A,2024-11-06T1400,101.7369,26.5008,37,46,0.9,17,10,63,27,53,细颗粒物(PM2.5)
攀枝花市,四十中小,2835A,2024-11-06T1400,101.7227,26.567,27,47,0.9,12,10,63,25,47,—
盘锦市,开发区,1604A,2024-11-06T1400,122.0303,41.1489,16,26,0.4,13,10,61,41,26,—
盘锦市,兴隆台,1605A,2024-11-06T1400,122.0485,41.0883,18,29,0.6,15,11,64,42,29,—
盘锦市,新生街道,1606A,2024-11-06T1400,121.8297,41.1028,17,32,0.4,15,13,69,42,32,—
平顶山市,新华旅馆,1832A,2024-11-06T1400,113.3257,33.742,60,92,0.5,22,12,120,48,82,细颗粒物(PM2.5)
平顶山市,规划设计院,1833A,2024-11-06T1400,113.2919,33.737,72,126,0.6,24,10,119,50,97,细颗粒物(PM2.5)
平顶山市,平顶山工学院,1834A,2024-11-06T1400,113.182,33.774,70,109,0.7,21,10,111,37,94,细颗粒物(PM2.5)
平顶山市,规划局,3204A,2024-11-06T1400,113.3025,33.73,70,119,0.5,25,10,112,48,94,细颗粒物(PM2.5)
平顶山市,石龙区,3594A,2024-11-06T1400,112.8867,33.9116,60,117,0.8,18,14,117,47,84,颗粒物(PM10)
平凉市,聚贤嘉苑,2656A,2024-11-06T1400,106.6692,35.5461,51,94,0.6,28,12,65,37,72,颗粒物(PM10)
平凉市,博物馆,2657A,2024-11-06T1400,106.7021,35.5307,—,—,—,—,—,—,—,—,—
萍乡市,武功山,2347A,2024-11-06T1400,114.0997,27.5002,3,22,0.2,7,8,121,79,38,—
萍乡市,中医院,2348A,2024-11-06T1400,113.8385,27.6434,23,48,0.6,—,16,133,100,—,—
萍乡市,市政府车库,2349A,2024-11-06T1400,113.8493,27.6253,26,45,0.8,8,12,128,99,45,—
萍乡市,市环保局,2350A,2024-11-06T1400,113.8676,27.6435,22,45,0.5,7,18,128,95,45,—
萍乡市,安源区政府,2351A,2024-11-06T1400,113.866,27.6198,20,43,0.5,9,13,130,96,43,—
莆田市,荔城区仓后路,2319A,2024-11-06T1400,119.0141,25.4325,9,36,0.4,7,1,115,100,36,—
莆田市,莆田市监测站,2320A,2024-11-06T1400,119.0015,25.4553,7,37,0.2,—,2,117,103,—,—
莆田市,涵江区六中,2321A,2024-11-06T1400,119.1119,25.4561,6,39,0.3,5,2,114,102,39,—
莆田市,秀屿区政府,2322A,2024-11-06T1400,119.1013,25.3215,11,39,0.2,7,1,93,88,39,—
莆田市,东圳水库,2323A,2024-11-06T1400,118.981,25.4792,—,—,—,—,—,—,—,—,—
濮阳市,环保局,2392A,2024-11-06T1400,115.0312,35.7636,44,56,0.4,14,8,118,63,62,细颗粒物(PM2.5)
濮阳市,油田运输公司,2394A,2024-11-06T1400,115.0574,35.7609,52,73,0.4,21,9,116,62,72,细颗粒物(PM2.5)
濮阳市,油田物探公司,2395A,2024-11-06T1400,115.0866,35.7754,49,80,0.2,18,7,112,60,68,细颗粒物(PM2.5)
濮阳市,濮水河管理处,3021A,2024-11-06T1400,115,35.7668,39,88,0.4,—,10,108,50,—,—
普洱市,市环保局,2601A,2024-11-06T1400,100.98,22.7633,28,29,0.6,7,—,58,46,—,—
普洱市,普洱第二中学,2602A,2024-11-06T1400,100.9817,22.8322,18,35,0.6,9,7,59,33,35,—
七台河市,新一中,2262A,2024-11-06T1400,131.0518,45.8751,13,—,0.8,5,9,64,55,20,—
七台河市,中波台,3345A,2024-11-06T1400,131.0577,45.7879,7,8,0.7,8,7,52,42,17,—
七台河市,人民广场,3637A,2024-11-06T1400,131.0176,45.7761,11,—,—,8,6,56,42,—,—
七台河市,新建矿广场,3684A,2024-11-06T1400,130.8781,45.8222,16,58,0.4,19,11,47,40,54,颗粒物(PM10)
齐齐哈尔市,安居小区,1779A,2024-11-06T1400,123.9305,47.3636,36,49,0.3,—,6,71,40,—,—
齐齐哈尔市,中心广场,1780A,2024-11-06T1400,123.9488,47.3386,22,—,0.3,8,2,53,34,32,—
齐齐哈尔市,农牧车辆厂,1781A,2024-11-06T1400,123.9483,47.3227,13,31,0.5,14,4,51,34,31,—
齐齐哈尔市,市环境监测站,1783A,2024-11-06T1400,123.945,47.2988,11,30,0.2,6,2,55,36,30,—
齐齐哈尔市,富区青少年活动中心,3662A,2024-11-06T1400,123.6333,47.2075,12,32,0.2,8,6,54,42,32,—
黔东南苗族侗族自治州,市环境监测站,2591A,2024-11-06T1400,107.9783,26.5747,48,62,0.5,16,6,126,80,67,细颗粒物(PM2.5)
黔东南苗族侗族自治州,凯里学院,2881A,2024-11-06T1400,107.8908,26.5311,39,48,0.6,12,5,135,89,55,细颗粒物(PM2.5)
黔南布依族苗族自治州,小围寨,2593A,2024-11-06T1400,107.5228,26.2403,34,46,0.4,9,5,142,101,49,—
黔南布依族苗族自治州,沙坝,3538A,2024-11-06T1400,107.5175,26.2978,31,48,0.6,10,5,140,91,48,—
黔西南布依族苗族自治州,场坝街,2589A,2024-11-06T1400,104.9022,25.0925,23,37,0.5,8,5,81,46,37,—
黔西南布依族苗族自治州,坪东大道,2590A,2024-11-06T1400,104.8811,25.0992,29,32,0.4,6,2,80,44,42,—
钦州市,市环保站,2502A,2024-11-06T1400,108.6236,21.9667,41,80,0.8,13,9,143,102,65,颗粒物(PM10)
钦州市,沙埠小学,2503A,2024-11-06T1400,108.6549,21.9481,50,83,0.8,14,8,151,106,69,细颗粒物(PM2.5)
钦州市,港区一小,2504A,2024-11-06T1400,108.5989,21.7431,55,99,0.9,17,9,152,96,75,"颗粒物(PM10),细颗粒物(PM2.5)"
钦州市,北职校,3404A,2024-11-06T1400,108.5959,21.9633,52,71,1.1,12,10,144,104,72,细颗粒物(PM2.5)
秦皇岛市,北戴河环保局,1042A,2024-11-06T1400,119.5134,39.8207,8,24,0.4,13,5,52,40,24,—
秦皇岛市,第一关,1043A,2024-11-06T1400,119.7493,40.0116,17,30,0.3,18,3,63,40,30,—
秦皇岛市,监测站,1044A,2024-11-06T1400,119.5897,39.9499,10,31,0.3,—,5,53,35,—,—
秦皇岛市,建设大厦,1046A,2024-11-06T1400,119.5251,39.9041,17,31,0.3,17,4,53,29,31,—
秦皇岛市,文明里,3132A,2024-11-06T1400,119.610547,39.943889,8,32,0.3,21,4,58,38,32,—
青岛市,仰口,1307A,2024-11-06T1400,120.6659,36.2403,38,64,0.4,22,10,99,70,57,颗粒物(PM10)
青岛市,市南区东部子站,1310A,2024-11-06T1400,120.4134,36.0658,24,68,0.6,34,12,78,43,59,颗粒物(PM10)
青岛市,四方区子站,1311A,2024-11-06T1400,120.3664,36.1032,29,61,0.4,26,13,96,47,56,颗粒物(PM10)
青岛市,市南区西部子站,1312A,2024-11-06T1400,120.2994,36.054,12,36,0.5,15,12,96,48,36,—
青岛市,崂山区子站,1313A,2024-11-06T1400,120.4581,36.0858,22,56,0.6,32,13,88,54,53,颗粒物(PM10)
青岛市,黄岛区子站,1314A,2024-11-06T1400,120.1983,35.9608,24,48,0.6,37,12,79,52,48,—
青岛市,城阳区子站,1315A,2024-11-06T1400,120.3999,36.3083,27,61,0.6,27,12,99,48,56,颗粒物(PM10)
青岛市,黄岛区4号,1966A,2024-11-06T1400,120.0405,35.8735,19,39,0.4,22,11,97,61,39,—
青岛市,即墨2号,3362A,2024-11-06T1400,120.5014,36.4034,36,104,—,—,9,84,36,—,—
青岛市,市北区南部,3642A,2024-11-06T1400,120.3503,36.0736,19,65,0.6,24,13,91,43,58,颗粒物(PM10)
青岛市,李沧区北部,3643A,2024-11-06T1400,120.3948,36.1805,36,85,0.9,46,15,70,41,68,颗粒物(PM10)
清远市,环保大楼,1702A,2024-11-06T1400,113.0426,23.691,33,38,0.9,12,6,161,145,52,臭氧1小时
清远市,凤城街办,1703A,2024-11-06T1400,113.0208,23.7106,33,45,0.8,8,10,148,136,48,—
清远市,技师学院,3025A,2024-11-06T1400,113.0477,23.6344,—,—,1.0,7,9,—,124,—,—
清远市,清新太和,3318A,2024-11-06T1400,112.9903,23.7403,29,37,0.9,6,4,143,137,45,—
清远市,清城东城,3455A,2024-11-06T1400,113.076,23.7198,30,49,0.8,5,6,150,136,49,—
庆阳市,庆阳五中,2661A,2024-11-06T1400,107.6325,35.7357,69,87,0.5,15,10,87,82,93,细颗粒物(PM2.5)
庆阳市,市环保局,2662A,2024-11-06T1400,107.6364,35.7067,58,73,0.5,22,21,84,90,79,细颗粒物(PM2.5)
曲靖市,环境监测站,1916A,2024-11-06T1400,103.7897,25.5035,33,40,0.6,16,2,89,66,48,—
曲靖市,烟厂办公区,1917A,2024-11-06T1400,103.8,25.5364,37,48,0.5,11,4,88,66,53,细颗粒物(PM2.5)
曲靖市,南苑二区,3376A,2024-11-06T1400,103.7947,25.462,34,52,0.6,12,3,89,71,51,颗粒物(PM10)
曲靖市,曲靖师范学院,3377A,2024-11-06T1400,103.7444,25.5261,40,48,0.7,12,6,92,76,57,细颗粒物(PM2.5)
衢州市,环保大楼,1264A,2024-11-06T1400,118.8692,28.9398,38,61,0.4,20,5,122,75,56,颗粒物(PM10)
衢州市,实验学校,1265A,2024-11-06T1400,118.8709,28.9666,29,48,0.4,20,10,123,76,48,—
衢州市,衢州学院,1266A,2024-11-06T1400,118.8621,28.9808,29,49,0.4,19,9,126,79,49,—
泉州市,涂山街,1611A,2024-11-06T1400,118.5819,24.9117,11,38,0.3,9,1,116,102,38,—
泉州市,津头埔,1612A,2024-11-06T1400,118.5972,24.8978,13,44,0.4,8,2,114,100,44,—
泉州市,万安,1613A,2024-11-06T1400,118.6663,24.9424,13,46,0.3,7,2,116,101,46,—
泉州市,清源山,1614A,2024-11-06T1400,118.6117,24.9604,—,—,—,—,—,—,—,—,—
泉州市,城华南路,3529A,2024-11-06T1400,118.6333,24.9264,13,34,0.2,5,2,115,100,36,—
日喀则市,日喀则监测站,2626A,2024-11-06T1400,88.8876,29.2718,6,12,0.4,—,5,101,58,—,—
日喀则市,林业技术推广中心,3726A,2024-11-06T1400,88.8781,29.2426,3,7,0.6,3,6,104,69,33,—
日照市,监测站,1659A,2024-11-06T1400,119.471,35.4209,12,29,0.4,16,8,—,22,—,—
日照市,市政府广场,1660A,2024-11-06T1400,119.523,35.4216,21,36,0.4,14,7,95,54,36,—
日照市,港务局,1661A,2024-11-06T1400,119.5587,35.4044,23,36,0.6,22,4,95,57,36,—
日照市,职业技术学院,3507A,2024-11-06T1400,119.5328,35.4625,17,36,0.4,18,7,100,61,36,—
日照市,岚山环保分局,3604A,2024-11-06T1400,119.3266,35.1044,16,34,0.2,12,6,97,66,34,—
三门峡市,市政府,1835A,2024-11-06T1400,111.1922,34.7752,68,68,0.5,23,18,91,61,92,细颗粒物(PM2.5)
三门峡市,开发区,1836A,2024-11-06T1400,111.1587,34.7942,57,104,0.6,24,16,84,55,78,细颗粒物(PM2.5)
三门峡市,风景区,1838A,2024-11-06T1400,111.143,34.7955,50,78,0.8,—,23,—,—,—,—
三门峡市,三门峡市第一小学,3039A,2024-11-06T1400,111.1911,34.7829,57,69,0.5,22,21,86,57,78,细颗粒物(PM2.5)
三门峡市,富达温泉假日酒店,3598A,2024-11-06T1400,111.1,34.7167,60,96,0.6,18,—,89,50,—,—
三明市,三钢,2324A,2024-11-06T1400,117.6211,26.2625,18,30,0.4,5,3,123,106,39,—
三明市,三明二中,2325A,2024-11-06T1400,117.635,26.2714,21,29,0.5,7,3,117,101,37,—
三明市,三元区政府,2326A,2024-11-06T1400,117.6028,26.2378,20,40,0.4,7,3,120,103,40,—
三明市,洋溪,2327A,2024-11-06T1400,117.7275,26.3108,—,—,—,—,—,—,—,—,—
三亚市,河东子站,1876A,2024-11-06T1400,109.5078,18.2489,17,31,0.3,4,2,101,129,32,—
三亚市,河西子站,1877A,2024-11-06T1400,109.4964,18.2681,15,29,0.4,13,3,89,113,29,—
三亚市,君悦子站,3540A,2024-11-06T1400,109.7348,18.3443,16,34,0.4,5,3,96,128,34,—
山南市,山南监测站,2624A,2024-11-06T1400,91.7608,29.2313,6,18,0.5,4,6,91,81,29,—
山南市,山南人民医院,2625A,2024-11-06T1400,91.7706,29.2436,3,7,0.5,6,4,94,86,30,—
汕头市,金平子站,1674A,2024-11-06T1400,116.6794,23.3667,24,36,—,6,7,124,104,—,—
汕头市,龙湖子站,1675A,2024-11-06T1400,116.7244,23.3633,22,38,0.7,8,8,124,107,39,—
汕头市,濠江子站,1676A,2024-11-06T1400,116.7258,23.2775,24,38,0.6,7,7,134,116,42,—
汕头市,澄海子站,1677A,2024-11-06T1400,116.7519,23.4714,18,42,0.8,11,8,119,112,42,—
汕头市,潮阳子站,1678A,2024-11-06T1400,116.6092,23.2539,23,41,0.7,6,6,124,110,41,—
汕头市,潮南峡山,3444A,2024-11-06T1400,116.454,23.2684,37,50,0.8,—,8,141,120,—,—
汕头市,潮南子站,3624A,2024-11-06T1400,116.4069,23.2533,29,64,0.6,16,8,130,108,57,颗粒物(PM10)
汕尾市,市环保局,1693A,2024-11-06T1400,115.3653,22.775,36,50,0.8,10,7,108,89,52,细颗粒物(PM2.5)
汕尾市,市政府,1694A,2024-11-06T1400,115.3706,22.7898,38,40,0.7,9,9,118,96,54,细颗粒物(PM2.5)
汕尾市,新城中学,1695A,2024-11-06T1400,115.3622,22.7925,36,49,0.7,9,8,115,94,52,细颗粒物(PM2.5)
商洛市,监测站,2645A,2024-11-06T1400,109.9154,33.8715,38,66,0.5,14,7,108,60,58,颗粒物(PM10)
商洛市,商州区中学,3045A,2024-11-06T1400,109.9643,33.8471,40,93,0.7,16,9,106,42,72,颗粒物(PM10)
商丘市,环境监测站,2408A,2024-11-06T1400,115.6702,34.4285,48,75,0.5,23,10,115,58,67,细颗粒物(PM2.5)
商丘市,粮食局,2409A,2024-11-06T1400,115.6458,34.4045,49,71,0.5,20,4,118,69,68,细颗粒物(PM2.5)
商丘市,睢阳区环保局,2410A,2024-11-06T1400,115.6293,34.3948,48,60,0.4,20,11,110,59,67,细颗粒物(PM2.5)
商丘市,梁园区档案局,3171A,2024-11-06T1400,115.6071,34.4465,43,62,0.5,19,8,107,60,60,细颗粒物(PM2.5)
上海市,普陀,1141A,2024-11-06T1400,121.4,31.238,6,17,0.5,11,5,92,64,29,—
上海市,十五厂,1142A,2024-11-06T1400,121.478,31.2036,3,18,0.4,14,7,95,73,30,—
上海市,虹口,1143A,2024-11-06T1400,121.467,31.3008,3,20,0.5,12,8,95,70,30,—
上海市,徐汇上师大,1144A,2024-11-06T1400,121.412,31.1654,3,19,0.4,17,8,93,69,30,—
上海市,杨浦四漂,1145A,2024-11-06T1400,121.536,31.2659,8,23,0.4,12,6,93,74,30,—
上海市,静安监测站,1147A,2024-11-06T1400,121.425,31.2261,6,18,0.3,18,7,90,67,29,—
上海市,浦东川沙,1148A,2024-11-06T1400,121.703,31.1907,3,19,0.5,12,6,92,72,29,—
上海市,浦东新区监测站,1149A,2024-11-06T1400,121.533,31.2284,3,15,0.4,14,8,90,72,29,—
上海市,浦东张江,1150A,2024-11-06T1400,121.577,31.2071,7,18,0.4,16,5,90,76,29,—
上海市,宝山庙行,3265A,2024-11-06T1400,121.4316,31.3322,6,20,0.4,9,10,94,67,30,—
上海市,崇明上实东滩,3266A,2024-11-06T1400,121.8791,31.4662,6,11,0.5,6,8,94,72,30,—
上海市,嘉定南翔,3268A,2024-11-06T1400,121.3162,31.2838,12,19,0.5,14,10,94,68,30,—
上海市,金山新城,3269A,2024-11-06T1400,121.3359,30.7456,3,14,0.4,13,7,90,64,29,—
上海市,闵行浦江,3270A,2024-11-06T1400,121.4996,31.0739,3,17,0.6,15,6,92,67,29,—
上海市,青浦徐泾,3271A,2024-11-06T1400,121.2886,31.1663,9,19,0.5,17,8,92,61,29,—
上海市,松江图书馆,3272A,2024-11-06T1400,121.2186,31.0378,8,25,0.5,18,6,93,66,30,—
上海市,长宁仙霞,3273A,2024-11-06T1400,121.3902,31.2059,3,18,0.5,15,7,95,71,30,—
上海市,浦东惠南,3274A,2024-11-06T1400,121.7965,31.0507,3,14,0.5,9,10,94,70,30,—
上海市,奉贤南桥新城,3544A,2024-11-06T1400,121.4891,30.925,3,16,0.4,17,2,90,64,29,—
上饶市,百草园,2381A,2024-11-06T1400,118.005,28.4572,3,34,0.3,7,8,132,92,42,—
上饶市,市监测站,2382A,2024-11-06T1400,117.9756,28.4436,16,42,0.6,15,9,136,95,43,—
上饶市,凤凰光学,2383A,2024-11-06T1400,117.9519,28.4628,18,43,0.7,10,12,130,90,43,—
上饶市,广丰区教体局,3413A,2024-11-06T1400,118.1953,28.4401,13,36,0.4,12,6,125,86,40,—
上饶市,双创科技城,3685A,2024-11-06T1400,117.897,28.4315,20,42,0.6,8,8,132,94,42,—
韶关市,市八中,1669A,2024-11-06T1400,113.5824,24.7733,25,36,0.6,2,9,125,124,40,—
韶关市,园林处,1671A,2024-11-06T1400,113.5917,24.7972,27,—,0.5,4,11,127,125,40,—
韶关市,韶关学院,1672A,2024-11-06T1400,113.6735,24.7791,27,38,0.5,7,9,130,113,41,—
韶关市,曲江监测站,1673A,2024-11-06T1400,113.5971,24.6863,27,39,0.5,3,10,126,116,40,—
韶关市,碧湖山庄,3622A,2024-11-06T1400,113.5556,24.8082,28,54,0.5,3,9,123,108,52,颗粒物(PM10)
邵阳市,市水土所,2462A,2024-11-06T1400,111.5239,27.3033,—,—,—,—,—,—,—,—,—
邵阳市,市一中,2463A,2024-11-06T1400,111.4733,27.2317,29,53,0.6,6,11,154,85,52,颗粒物(PM10)
邵阳市,市化工厂,2464A,2024-11-06T1400,111.5283,27.2442,22,46,0.7,12,11,146,94,46,—
邵阳市,市罐头厂,2465A,2024-11-06T1400,111.4503,27.2537,36,59,0.6,11,10,145,103,55,颗粒物(PM10)
邵阳市,市环保局,2466A,2024-11-06T1400,111.4328,27.2272,28,61,0.7,9,9,143,90,56,颗粒物(PM10)
绍兴市,城东开发委,1247A,2024-11-06T1400,120.6053,29.9928,19,38,0.3,21,10,108,61,38,—
绍兴市,树下王站,2921A,2024-11-06T1400,120.5483,30.0003,13,33,—,—,7,106,68,—,—
绍兴市,绍兴中专,3408A,2024-11-06T1400,120.5683,29.9361,20,32,0.4,18,8,118,63,37,—
绍兴市,柯桥区政府,3409A,2024-11-06T1400,120.4906,30.0861,16,35,0.5,18,8,98,69,35,—
绍兴市,重华小学,3410A,2024-11-06T1400,120.8752,30.0249,13,21,0.1,21,9,111,60,35,—
绍兴市,上虞中学,3411A,2024-11-06T1400,120.8369,30.0137,12,21,0.5,8,6,112,61,35,—
绍兴市,柯桥妇保,3560A,2024-11-06T1400,120.4722,30.0415,16,29,0.6,15,5,103,64,33,—
绍兴市,袍江中学,3658A,2024-11-06T1400,120.6153,30.0764,19,32,0.7,19,10,107,73,34,—
深圳市,通心岭子站,1356A,2024-11-06T1400,114.1063,22.5545,38,58,0.7,14,4,170,126,63,臭氧1小时
深圳市,洪湖,1357A,2024-11-06T1400,114.117,22.5625,36,50,0.6,23,6,156,106,52,细颗粒物(PM2.5)
深圳市,华侨城,1358A,2024-11-06T1400,113.987,22.5417,49,54,0.8,13,6,168,118,68,细颗粒物(PM2.5)
深圳市,南海子站,1359A,2024-11-06T1400,113.9181,22.5171,35,70,0.6,18,7,170,116,63,臭氧1小时
