stationcode,timepoint,longitude,latitude,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant,positionname,area
3015A,2024-11-06T1200,106.4037,29.5728,19,34,0.9,33,8,42,41,34,—,龙井湾,重庆市
3016A,2024-11-06T1200,106.5507,29.4153,22,42,1.0,35,—,—,22,—,—,龙洲湾,重庆市
3133A,2024-11-06T1200,106.5468,29.5654,25,39,0.8,39,8,33,32,39,—,上清寺,重庆市
3346A,2024-11-06T1200,108.3872,31.1628,22,31,0.5,9,—,36,11,—,—,安康,重庆市
3347A,2024-11-06T1200,105.9017,29.3569,19,48,0.7,38,4,40,34,48,—,北山路,重庆市
3348A,2024-11-06T1200,105.839,30.1946,34,48,0.7,—,11,—,32,—,—,春阳街,重庆市
3349A,2024-11-06T1200,107.7983,30.6758,27,35,0.5,8,6,66,34,39,—,人民东路,重庆市
3350A,2024-11-06T1200,106.6479,29.0244,40,58,0.9,25,10,14,5,57,细颗粒物(PM2.5),滩子口,重庆市
3351A,2024-11-06T1200,105.7167,29.7076,36,46,0.7,19,8,36,31,52,细颗粒物(PM2.5),棠香,重庆市
3352A,2024-11-06T1200,107.0732,29.8617,—,43,0.5,—,—,20,14,—,—,桃源西路,重庆市
3353A,2024-11-06T1200,107.3535,29.7287,29,34,0.7,21,6,32,13,42,—,迎宾大道,重庆市
3354A,2024-11-06T1200,108.815,29.5081,33,36,0.5,10,7,67,38,48,—,舟白,重庆市
3355A,2024-11-06T1200,108.3679,30.8426,24,37,0.5,27,6,28,8,37,—,周家坝,重庆市
3356A,2024-11-06T1200,108.4319,30.7555,23,28,0.5,22,9,41,33,33,—,百安坝,重庆市
3482A,2024-11-06T1200,107.7541,29.3277,18,34,0.6,18,7,44,12,34,—,芙蓉中路,重庆市
3483A,2024-11-06T1200,108.7661,29.5368,34,34,0.6,12,5,87,26,49,—,西山,重庆市
3484A,2024-11-06T1200,106.2628,29.32,27,51,0.9,37,21,29,13,51,颗粒物(PM10),行政中心,重庆市
3485A,2024-11-06T1200,107.0944,29.1608,41,—,—,39,7,35,18,—,—,高寺路,重庆市
3599A,2024-11-06T1200,106.2649,29.9851,28,29,0.6,18,14,38,22,40,—,书院路,重庆市
3600A,2024-11-06T1200,106.2339,29.5559,16,39,0.6,26,8,46,50,39,—,虎峰,重庆市
3601A,2024-11-06T1200,106.0499,29.8342,36,55,0.8,38,9,16,14,53,颗粒物(PM10),龙门街,重庆市
3610A,2024-11-06T1200,105.5933,29.4105,46,57,0.8,24,7,17,15,64,细颗粒物(PM2.5),昌元,重庆市
1258A,2024-11-06T1200,122.122,30.0203,8,13,0.2,5,7,82,78,26,—,定海檀枫,舟山市
1260A,2024-11-06T1200,122.19,29.9944,3,15,0.3,7,8,88,81,28,—,临城新区,舟山市
4033A,2024-11-06T1200,122.3123,29.9619,3,15,0.2,10,9,73,85,23,—,普陀东港中学,舟山市
2067A,2024-11-06T1200,114.6613,33.6128,53,82,0.8,20,8,87,49,73,细颗粒物(PM2.5),市环境监测站,周口市
2068A,2024-11-06T1200,114.6758,33.6347,53,77,0.5,22,7,86,47,73,细颗粒物(PM2.5),周口师范,周口市
2069A,2024-11-06T1200,114.6546,33.5979,56,107,0.3,20,—,—,44,—,—,市运管处,周口市
2070A,2024-11-06T1200,114.6369,33.6406,55,91,0.5,25,9,91,53,75,细颗粒物(PM2.5),川汇区环保局,周口市
1515A,2024-11-06T1200,113.135,27.8244,27,42,0.6,16,7,120,70,42,—,天台山庄,株洲市
1518A,2024-11-06T1200,113.095,27.8867,25,41,0.7,13,11,123,79,41,—,株冶医院,株洲市
1519A,2024-11-06T1200,113.167,27.8667,29,45,0.4,14,6,116,54,45,—,市四中,株洲市
1520A,2024-11-06T1200,113.143,27.8381,30,42,0.6,12,7,116,64,43,—,火车站,株洲市
1524A,2024-11-06T1200,113.13,27.8528,33,46,0.7,12,7,122,72,48,—,市监测站,株洲市
2031A,2024-11-06T1200,113.1817,27.9958,31,44,0.7,12,7,119,76,45,—,云田中学,株洲市
1367A,2024-11-06T1200,113.5814,22.2618,38,57,0.7,19,7,156,113,54,"颗粒物(PM10),细颗粒物(PM2.5)",吉大,珠海市
1368A,2024-11-06T1200,113.4881,22.2335,42,60,0.6,19,7,130,92,59,细颗粒物(PM2.5),前山,珠海市
1369A,2024-11-06T1200,113.628,22.4251,45,54,0.6,18,6,155,112,63,细颗粒物(PM2.5),唐家,珠海市
1370A,2024-11-06T1200,113.299,22.2281,38,54,0.6,26,8,136,94,54,细颗粒物(PM2.5),斗门,珠海市
3308A,2024-11-06T1200,113.3494,22.0569,45,74,0.7,18,8,136,94,63,细颗粒物(PM2.5),金湾,珠海市
3448A,2024-11-06T1200,113.5433,22.1163,43,61,0.7,23,4,141,105,60,细颗粒物(PM2.5),横琴,珠海市
2420A,2024-11-06T1200,114.0189,32.9656,57,84,0.5,24,8,93,38,78,细颗粒物(PM2.5),市一纸厂,驻马店市
2421A,2024-11-06T1200,114.0114,33.015,61,103,0.6,21,11,94,44,83,细颗粒物(PM2.5),市彩印厂,驻马店市
2422A,2024-11-06T1200,113.9976,32.9771,58,89,0.5,25,9,94,40,79,细颗粒物(PM2.5),天方二分厂,驻马店市
3339A,2024-11-06T1200,114.0012,33.0412,56,95,0.4,23,11,95,33,77,细颗粒物(PM2.5),小管楼,驻马店市
2561A,2024-11-06T1200,104.6617,30.1372,14,22,0.9,14,6,47,54,22,—,莲花山,资阳市
2562A,2024-11-06T1200,104.6356,30.1506,37,47,0.6,16,7,44,39,53,细颗粒物(PM2.5),资阳中学,资阳市
2563A,2024-11-06T1200,104.6295,30.1383,22,41,0.6,19,5,46,38,41,—,四三一厂,资阳市
2564A,2024-11-06T1200,104.6463,30.1146,32,48,0.6,21,6,41,38,48,—,师范校,资阳市
2565A,2024-11-06T1200,104.6296,30.1256,34,48,0.7,18,5,41,36,49,—,区法院,资阳市
1631A,2024-11-06T1200,118.0414,36.8103,24,48,—,34,16,63,19,—,—,人民公园,淄博市
1633A,2024-11-06T1200,117.8525,36.4847,3,7,0.5,22,10,92,38,29,—,双山,淄博市
1634A,2024-11-06T1200,117.9592,36.6331,12,20,0.6,29,21,71,29,23,—,气象站,淄博市
1635A,2024-11-06T1200,118.3092,36.8194,24,31,0.6,26,19,78,29,35,—,莆田园,淄博市
3363A,2024-11-06T1200,117.9883,36.8372,14,34,1.3,37,20,58,16,34,—,新区,淄博市
3644A,2024-11-06T1200,117.8661,36.805,14,30,0.4,41,19,61,22,30,—,三金集团,淄博市
3645A,2024-11-06T1200,118.0253,36.8406,19,54,0.8,32,—,—,16,—,—,东风化工厂,淄博市
3027A,2024-11-06T1200,104.72,29.3427,53,70,0.4,23,4,35,10,73,细颗粒物(PM2.5),青杠林路,自贡市
3028A,2024-11-06T1200,104.776,29.3627,53,68,0.4,23,7,38,20,73,细颗粒物(PM2.5),檀木林体育馆,自贡市
3360A,2024-11-06T1200,104.7894,29.3194,53,61,0.3,21,7,35,17,73,细颗粒物(PM2.5),南湖救助站,自贡市
3638A,2024-11-06T1200,104.7636,29.3338,57,61,0.4,27,9,28,18,78,细颗粒物(PM2.5),轻化工大学,自贡市
1911A,2024-11-06T1200,106.9222,27.6869,37,46,0.4,12,5,126,56,53,细颗粒物(PM2.5),丁字口,遵义市
1912A,2024-11-06T1200,106.9242,27.7019,39,53,0.6,11,3,115,63,55,细颗粒物(PM2.5),凤凰山,遵义市
1913A,2024-11-06T1200,106.8906,27.6486,41,82,—,—,2,111,40,—,—,忠庄,遵义市
1914A,2024-11-06T1200,106.9231,27.6506,33,52,0.3,8,2,128,45,51,颗粒物(PM10),舟水桥,遵义市
1915A,2024-11-06T1200,106.9178,27.72,33,51,0.6,12,6,115,47,51,颗粒物(PM10),干田坝,遵义市
3536A,2024-11-06T1200,106.8547,27.5919,47,62,0.4,11,7,111,48,65,细颗粒物(PM2.5),第十二小学,遵义市
1073A,2024-11-06T1200,116.8709,38.3228,—,—,—,—,—,—,—,—,—,市环保局,沧州市
2165A,2024-11-06T1200,112.8453,35.546,—,—,—,—,—,—,—,—,—,白马寺,晋城市
1280A,2024-11-06T1200,119.3903,26.0543,—,—,—,—,—,—,—,—,—,鼓山,福州市
3048A,2024-11-06T1200,119.5799,26.0936,—,—,—,—,—,—,—,—,—,九龙,福州市
1286A,2024-11-06T1200,118.1608,24.8169,—,—,—,—,—,—,—,—,—,溪东,厦门市
2323A,2024-11-06T1200,118.981,25.4792,—,—,—,—,—,—,—,—,—,东圳水库,莆田市
2327A,2024-11-06T1200,117.7275,26.3108,—,—,—,—,—,—,—,—,—,洋溪,三明市
1614A,2024-11-06T1200,118.6117,24.9604,—,—,—,—,—,—,—,—,—,清源山,泉州市
2075A,2024-11-06T1200,117.6336,24.4674,—,—,—,—,—,—,—,—,—,九湖,漳州市
2331A,2024-11-06T1200,118.0966,26.6761,—,—,—,—,—,—,—,—,—,茫荡山,南平市
2335A,2024-11-06T1200,117.0189,25.1181,—,—,—,—,—,—,—,—,—,龙岩师专,龙岩市
2339A,2024-11-06T1200,119.5001,26.6946,—,—,—,—,—,—,—,—,—,金涵水库,宁德市
2342A,2024-11-06T1200,117.3102,29.3867,—,—,—,—,—,—,—,—,—,王港中学,景德镇市
2352A,2024-11-06T1200,115.0861,27.9317,—,—,—,—,—,—,—,—,—,北岗,新余市
2357A,2024-11-06T1200,116.9822,28.1136,—,—,—,—,—,—,—,—,—,龙虎山,鹰潭市
2505A,2024-11-06T1200,109.568,23.1478,—,—,—,—,—,—,—,—,—,德智高中,贵港市
2371A,2024-11-06T1200,114.3408,27.8064,—,—,—,—,—,—,—,—,—,槟榔水业,宜春市
1098A,2024-11-06T1200,123.6836,41.9339,—,—,—,—,—,—,—,—,—,森林路,沈阳市
1754A,2024-11-06T1200,123.1289,41.0228,—,—,—,—,—,—,—,—,—,千山,鞍山市
1451A,2024-11-06T1200,102.6251,24.9608,—,—,—,—,—,—,—,—,—,西山森林公园,昆明市
1324A,2024-11-06T1200,113.51488,34.91089,—,—,—,—,—,—,—,—,—,岗李水库,郑州市
1409A,2024-11-06T1200,110.576,19.9507,—,—,—,—,—,—,—,—,—,东寨港,海口市
1438A,2024-11-06T1200,103.613,31.0283,—,—,—,—,—,—,—,—,—,灵岩寺,成都市
3336A,2024-11-06T1200,113.2465,35.2373,—,—,—,—,—,—,—,—,—,焦作技师学院,焦作市
1838A,2024-11-06T1200,111.143,34.7955,—,—,—,—,—,—,—,—,—,风景区,三门峡市
1027A,2024-11-06T1200,117.157,38.9194,—,—,—,—,—,—,—,—,—,团泊洼,天津市
1922A,2024-11-06T1200,109.0656,35.0994,—,—,—,—,—,—,—,—,—,党校,铜川市
1918A,2024-11-06T1200,108.7197,34.3956,—,—,—,—,—,—,—,—,—,气象站,咸阳市
1938A,2024-11-06T1200,109.5293,34.5101,—,—,—,—,—,—,—,—,—,农科所,渭南市
2638A,2024-11-06T1200,109.7414,38.3344,—,—,—,—,—,—,—,—,—,红石峡森林公园,榆林市
1477A,2024-11-06T1200,104.1373,35.9454,—,—,—,—,—,—,—,—,—,榆中兰大校区,兰州市
2649A,2024-11-06T1200,106.0055,34.343,—,—,—,—,—,—,—,—,—,麦积山,天水市
2657A,2024-11-06T1200,106.7021,35.5307,—,—,—,—,—,—,—,—,—,博物馆,平凉市
2665A,2024-11-06T1200,105.0822,33.3261,—,—,—,—,—,—,—,—,—,汉王镇固水子,陇南市
1483A,2024-11-06T1200,101.524,36.6867,—,—,—,—,—,—,—,—,—,第五水厂,西宁市
2672A,2024-11-06T1200,102.0199,35.5102,—,—,—,—,—,—,—,—,—,同仁县隆务镇,黄南藏族自治州
1559A,2024-11-06T1200,113.251,27.8336,—,—,—,—,—,—,—,—,—,大京风景区,株洲市
2462A,2024-11-06T1200,111.5239,27.3033,—,—,—,—,—,—,—,—,—,市水土所,邵阳市
1857A,2024-11-06T1200,111.7158,29.1456,—,—,—,—,—,—,—,—,—,白鹤山,常德市
2543A,2024-11-06T1200,106.6308,30.5278,—,—,—,—,—,—,—,—,—,小平旧居,广安市
1484A,2024-11-06T1200,105.9512,38.6016,—,—,—,—,—,—,—,—,—,贺兰山马莲口,银川市
1947A,2024-11-06T1200,106.3394,38.817,—,—,—,—,—,—,—,—,—,沙湖旅游区,石嘴山市
2680A,2024-11-06T1200,105.0025,37.4635,—,—,—,—,—,—,—,—,—,沙坡头消防站,中卫市
